split,dataset_name,dataset_profile,selection_rule,binary_label,family,source,raw_sha256,raw_size_bytes,file_kind,image_sha256,image_width,image_height,conversion_rule,image_path,dataset_image_path,dataset_root,seed,test_fraction,vibex50_source_component,vibex50_addition_reason
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_desktop_iso,9e29a834eb2251494e4a55009a4c858f9a69ea64eb052507406a578eb099a528,40160,elf,e582682f7eaf66dd414bf52f6c3c55d3e12cbb7f732d18d74cd671bf131426de,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/9e29a834eb2251494e4a55009a4c858f9a69ea64eb052507406a578eb099a528.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/9e29a834eb2251494e4a55009a4c858f9a69ea64eb052507406a578eb099a528.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_desktop_iso,7f16250d5597f528e1cbd38aed31ec59884ad31b8304104d60af256e8712dbed,8368,elf,c09120423800848a3db5a40ae5201b37cbbf73bbeb93735c5511f8043407650a,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/7f16250d5597f528e1cbd38aed31ec59884ad31b8304104d60af256e8712dbed.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/7f16250d5597f528e1cbd38aed31ec59884ad31b8304104d60af256e8712dbed.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_desktop_iso,f333e3ad6147087a622e37aec6dc3276b807c612780ea91b958611095aca95c1,3800,elf,b448a5c3efbd6ebdfd8a098873f0988ab9483e7be16ec852042b37df5f9416df,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/f333e3ad6147087a622e37aec6dc3276b807c612780ea91b958611095aca95c1.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/f333e3ad6147087a622e37aec6dc3276b807c612780ea91b958611095aca95c1.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,3d975301620e9b19692d17367bf7b18fa24992384cda33e488f47f809ea69c21,39384,elf,5ffe2aaf861c4ad43cd5227304ccaaecbc08eed8f6a2f6b428a97150442257a2,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/3d975301620e9b19692d17367bf7b18fa24992384cda33e488f47f809ea69c21.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/3d975301620e9b19692d17367bf7b18fa24992384cda33e488f47f809ea69c21.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,1df55aa579abcb4c923722e3ec42427573df52d3f8f8b6c6603f397fad5e5940,27000,elf,8c2668be690d10ede874a85d4d5784562db13e3d33d6d155bb8ef6ba16015b0d,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/1df55aa579abcb4c923722e3ec42427573df52d3f8f8b6c6603f397fad5e5940.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/1df55aa579abcb4c923722e3ec42427573df52d3f8f8b6c6603f397fad5e5940.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,f5ffd4dc63629851af8552ba7109189ecbaf98f73849bab724023a112cee32b4,136072,elf,0cbffd822841c661f251f9d41ad5feb3eb742a5e6390bd2f9d2895d67acba83a,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/f5ffd4dc63629851af8552ba7109189ecbaf98f73849bab724023a112cee32b4.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/f5ffd4dc63629851af8552ba7109189ecbaf98f73849bab724023a112cee32b4.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_desktop_iso,198cfc7bdf849b80bb07e12e33bdc434b5fd25eece648d0d297d3590be099319,5536,elf,16001feb0e514abd70d7f20aaa4a1c5c0cf18871d7d1d925e1a6c40f523d9a3a,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/198cfc7bdf849b80bb07e12e33bdc434b5fd25eece648d0d297d3590be099319.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/198cfc7bdf849b80bb07e12e33bdc434b5fd25eece648d0d297d3590be099319.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,9297bc5b299850b1b2cb2ce57b1aa7d1bdaaefb3555f67e71451c753c5728064,341328,elf,af5a23f01d55f398c2258e12f7b106249482e8e2cdf05087d82c967b7574e429,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/9297bc5b299850b1b2cb2ce57b1aa7d1bdaaefb3555f67e71451c753c5728064.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/9297bc5b299850b1b2cb2ce57b1aa7d1bdaaefb3555f67e71451c753c5728064.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,5250db9dbf86eff4003a287efe752f7c38de8f42db3081d2fec825697fb3c79c,1127960,elf,c90b5a68d434ffb66f13813d493ee6d0d29cf3e415297e54ae55e2b259d41702,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/5250db9dbf86eff4003a287efe752f7c38de8f42db3081d2fec825697fb3c79c.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/5250db9dbf86eff4003a287efe752f7c38de8f42db3081d2fec825697fb3c79c.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,5f7bb75180423b13c6bdc17a713240a86f7b0517e49fa44c99d655504f3191ad,18664,elf,38ffee91177df49d95a91589bbdffc7ac5df92960b72c812e75dbb72b4459396,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/5f7bb75180423b13c6bdc17a713240a86f7b0517e49fa44c99d655504f3191ad.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/5f7bb75180423b13c6bdc17a713240a86f7b0517e49fa44c99d655504f3191ad.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,ae749b1e7a5fad50b259d3ac4cfe4d96c6d16df20969f56cd44326fc59592d6e,26936,elf,1055cc6707a8930f222de203b6d6e04f1f5765b4e467c0ef95638832ec069de2,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/ae749b1e7a5fad50b259d3ac4cfe4d96c6d16df20969f56cd44326fc59592d6e.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/ae749b1e7a5fad50b259d3ac4cfe4d96c6d16df20969f56cd44326fc59592d6e.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_desktop_iso,37efe18a523880f8ee5d9778665c324b097a121800cff2409cc7335216611a9f,2600,elf,8e41b13d0a74aef01b8750a23a79610fcf4df32be6f96891e6deb9be9dc80829,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/37efe18a523880f8ee5d9778665c324b097a121800cff2409cc7335216611a9f.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/37efe18a523880f8ee5d9778665c324b097a121800cff2409cc7335216611a9f.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,a80084e46c9bcead5b3790599ea3ef51549b0d72f57e34c1900b6dd46e9e5a72,32519416,elf,0ca08e789df861570430ae374ff631b3f09291bf3fdf79461965c7cc7ab689ef,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/a80084e46c9bcead5b3790599ea3ef51549b0d72f57e34c1900b6dd46e9e5a72.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/a80084e46c9bcead5b3790599ea3ef51549b0d72f57e34c1900b6dd46e9e5a72.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,50bb5f80033d4d30296ca449af8dbcb7b43b7c5a3d84f40991c6dfa649d9f0d7,235728,elf,a364d743822966d59efe4e74b75444ef98933d609e4b07aecb403a7aac884db3,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/50bb5f80033d4d30296ca449af8dbcb7b43b7c5a3d84f40991c6dfa649d9f0d7.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/50bb5f80033d4d30296ca449af8dbcb7b43b7c5a3d84f40991c6dfa649d9f0d7.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,2285622ff472380bdc366369f934e0d86c7f264a2bfd48bd74103245658e6e22,174656,elf,679387c4db614923da171b63973e4114e880d5faa836f6862b0cb51cdf66f1ff,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/2285622ff472380bdc366369f934e0d86c7f264a2bfd48bd74103245658e6e22.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/2285622ff472380bdc366369f934e0d86c7f264a2bfd48bd74103245658e6e22.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,fff8152909984ae18de234f67674a8701a1dd6a34f0ae9e5339525e6daddbd47,31184,elf,bb6cb1e6276c07f9e4c170393354834e3ba047e716795b82812db70374c858b3,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/fff8152909984ae18de234f67674a8701a1dd6a34f0ae9e5339525e6daddbd47.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/fff8152909984ae18de234f67674a8701a1dd6a34f0ae9e5339525e6daddbd47.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,ef7620a6bdaf377150dce3eb709c98d747c5e6e443cbcac91364fd03f62ea35b,18896,elf,2b1aba25ee73ff324321ff68161d19cbed222edafa5d3eb6f698338014f78fa8,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/ef7620a6bdaf377150dce3eb709c98d747c5e6e443cbcac91364fd03f62ea35b.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/ef7620a6bdaf377150dce3eb709c98d747c5e6e443cbcac91364fd03f62ea35b.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,66a1f5c65bc66cf20a35eb0695bf783bfb365bc80a45006d8a9d97fd406536e0,150176,elf,dcbd43fbe55e968bc315bd0008971f81d8316eb24c878bbf965650cf9a98e5e5,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/66a1f5c65bc66cf20a35eb0695bf783bfb365bc80a45006d8a9d97fd406536e0.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/66a1f5c65bc66cf20a35eb0695bf783bfb365bc80a45006d8a9d97fd406536e0.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,af4805d21acd3ace8bc6ea82d2ac43f93100b910e3682e001911a6dc02f28c2b,30928,elf,1dc36df6e15bc67ab69e4f8e207d4ccbcc0a2579f558f0acdcdab908ad157191,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/af4805d21acd3ace8bc6ea82d2ac43f93100b910e3682e001911a6dc02f28c2b.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/af4805d21acd3ace8bc6ea82d2ac43f93100b910e3682e001911a6dc02f28c2b.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,c810e160b348d82151761279a7f5a2b70f2f18c8185d7671377a2aad752eae15,18640,elf,7a66a13e14331c676731cf9118c21c10c1ad9f7131e47bf6aa65f3bf3fe2dceb,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/c810e160b348d82151761279a7f5a2b70f2f18c8185d7671377a2aad752eae15.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/c810e160b348d82151761279a7f5a2b70f2f18c8185d7671377a2aad752eae15.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,403750fe9b26ed346ebb952e807f1a13abc35eb6f59b4e964a55a93e28f8ff82,27232,elf,1294241909950020aa212471fe72173313996ffff579c7f51f56789ae4dd7e51,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/403750fe9b26ed346ebb952e807f1a13abc35eb6f59b4e964a55a93e28f8ff82.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/403750fe9b26ed346ebb952e807f1a13abc35eb6f59b4e964a55a93e28f8ff82.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,aa53d50b5531126fe312aac81150f419d8a3e7317cb2104ebd8d0faa98956aa5,18640,elf,1e94437b870755dd24f833939e71d1f5143bbc897ac6a357d488e1887b1f2ced,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/aa53d50b5531126fe312aac81150f419d8a3e7317cb2104ebd8d0faa98956aa5.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/aa53d50b5531126fe312aac81150f419d8a3e7317cb2104ebd8d0faa98956aa5.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,4e7e43e4718733776241d1fd553124195bd75fbcbfb29c50ba0ef1aa793dcaa9,18640,elf,2fc6177b63452526c88e99ee3f7733508738fbab12093aa4b4d593f24d50186e,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/4e7e43e4718733776241d1fd553124195bd75fbcbfb29c50ba0ef1aa793dcaa9.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/4e7e43e4718733776241d1fd553124195bd75fbcbfb29c50ba0ef1aa793dcaa9.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,ef5e0b45d34c1bb8d8b3d9370b3bfa85bee9983f6a763cda64ed30636ae8e427,14568,elf,16b5f29f3d63cb66460e3732546a8508ee0ab9f054ee426b3d2cca3063451ec1,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/ef5e0b45d34c1bb8d8b3d9370b3bfa85bee9983f6a763cda64ed30636ae8e427.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/ef5e0b45d34c1bb8d8b3d9370b3bfa85bee9983f6a763cda64ed30636ae8e427.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_desktop_iso,b77dc90fdcb2058265bbf62eb0baf2b54f39509becaee22033875bd7b594a3a8,3740,elf,68ff813ab3e6ae2cb900afa807b14a299cb834daadeb18a63a3b4596d929fb43,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/b77dc90fdcb2058265bbf62eb0baf2b54f39509becaee22033875bd7b594a3a8.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/b77dc90fdcb2058265bbf62eb0baf2b54f39509becaee22033875bd7b594a3a8.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,9e6c3e09b7c9d9ab18a1cd84f2e4b96a58426e844dfbdb6ac860b15cf317b4b8,22944,elf,442c39fbab03981fc65d2e7f9bafdacbde30d9d193f90e2c2fb4eb959ba875fe,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/9e6c3e09b7c9d9ab18a1cd84f2e4b96a58426e844dfbdb6ac860b15cf317b4b8.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/9e6c3e09b7c9d9ab18a1cd84f2e4b96a58426e844dfbdb6ac860b15cf317b4b8.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,2611eeb039dbed48839d90afe3d9ad3e5bd9edca2989af05dc62a93c3ff41fed,1937960,elf,a7e923d7de799b8296e2ef4848ee5dbd45ae1d00024ccda97141a2954e46aad2,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/2611eeb039dbed48839d90afe3d9ad3e5bd9edca2989af05dc62a93c3ff41fed.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/2611eeb039dbed48839d90afe3d9ad3e5bd9edca2989af05dc62a93c3ff41fed.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,a561332003642a1db5401d5e0c55543e957889cdb5b0a3697f849b734cefae6f,39000,elf,e6c6de467b36068aa41d62ff00fdc8dc2314c4df8cbff0fc4776a1eee98e0c13,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/a561332003642a1db5401d5e0c55543e957889cdb5b0a3697f849b734cefae6f.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/a561332003642a1db5401d5e0c55543e957889cdb5b0a3697f849b734cefae6f.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,8fb80f4bb62e944e9ea796f3817999ea71e545ff1a0a2628907a3ecbb767215c,60992,elf,9b325d054be1ea82015dc1b65c150d2bad035a4f56cea0b67657889fb53bf6dc,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/8fb80f4bb62e944e9ea796f3817999ea71e545ff1a0a2628907a3ecbb767215c.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/8fb80f4bb62e944e9ea796f3817999ea71e545ff1a0a2628907a3ecbb767215c.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_live_server_squashfs,e109adf46cdbc3e538ff0cac15b03c6b57f997e28aaa3343c814daf41d65381c,196744,elf,cee5c0f2558c9f99fb8ce4442c0b484869ffd57bff843615c4f71ead6b42248c,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/e109adf46cdbc3e538ff0cac15b03c6b57f997e28aaa3343c814daf41d65381c.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/e109adf46cdbc3e538ff0cac15b03c6b57f997e28aaa3343c814daf41d65381c.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_desktop_iso,19fc63659d36f18457c304bc4846e89d8e8fac9ab1a56832464b7e59fc8a67d3,1720,elf,fd65a5b1887bf3731ec4004c093d41f1d6e987d29896b25f4a12219060d5b8fb,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/19fc63659d36f18457c304bc4846e89d8e8fac9ab1a56832464b7e59fc8a67d3.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/19fc63659d36f18457c304bc4846e89d8e8fac9ab1a56832464b7e59fc8a67d3.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
train,VIBEX-50K,vibex-50k,linux_elf_only,benign,benign,ubuntu_26.04_desktop_iso,e2198556ceae5ff1e75f14d222f0210509ea694f5edf2d44c22c7846a18467fb,1820,elf,175f6fe32ee2803687fee53fa48350170b92a30811d49e88cba7a8752fae8b1b,1024,1024,first_1048576_bytes_uint8_grayscale_pad_00_truncate_to_1024x1024,/home/phil/vibex_secure_dataset/derived/images/vibex-lnx-100k/benign/e2198556ceae5ff1e75f14d222f0210509ea694f5edf2d44c22c7846a18467fb.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data/train/benign/e2198556ceae5ff1e75f14d222f0210509ea694f5edf2d44c22c7846a18467fb.png,/home/phil/vibex_secure_dataset/release/VIBEX-50K/data,20260517,0.2,VIBEX-LNX-100K,base_component_release
